meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X403,0.196257561,0.200333118,0.108366445,0.149789572,0.130720749,0.129282624,0.126333475,0.152003318,0.126015991,0.150159344,0.198936433,0.216293126,0.219753236,0.219346449,0.199136108,0.194348514,0.196344465,0.190189242,0.265028536,0.219048202,0.21897538,0.237791896,0.315470874,0.239998356,5.386243907,5.246038539,5.219561233,5.21598505,5.217020406,5.218984375,5.221135337,5.223323953,5.225520151,5.227717876,162.6913676,164.5804833,161.2827062,168.7371094,165.3052475
X405,0.173523962,0.186109409,0.132932648,0.170952633,0.175766379,0.19689101,0.192419752,0.179057449,0.301823944,0.267639786,0.310352325,0.297820598,0.306827664,0.271030873,0.283096045,0.271030873,0.271030873,0.310780317,0.315407634,0.289343387,0.285078973,0.280565888,0.315841675,0.233941495,5.799292521,5.702485851,5.6673227,5.654386698,5.649465263,5.647433684,5.646444118,5.645830275,5.645351909,5.644922394,175.1531333,174.5310538,168.5332179,173.7709299,167.7976141
X406,0.279937744,0.314022928,0.234893307,0.235056177,0.26055184,0.234720603,0.229062483,0.240325138,0.252901018,0.272390455,0.344113529,0.317322373,0.298776567,0.307512164,0.27605623,0.27605623,0.265728444,0.319779932,0.288073659,0.291926652,0.371033967,0.433016866,0.461313605,0.44501099,6.825616954,6.867360729,6.87758898,6.878439266,6.876498983,6.873728321,6.870710566,6.867619284,6.864506123,6.861386452,212.031314,209.1215896,199.5187089,203.2170755,193.804663
X407,0.392795295,0.396906644,0.303511947,0.313824385,0.303511947,0.326869756,0.313745856,0.416699737,0.425995767,0.415927559,0.43603164,0.436752707,0.423237801,0.455734193,0.440460086,0.457875997,0.451431006,0.463086218,0.51081717,0.497871429,0.51903367,0.541743636,0.536144972,0.540462554,9.606257826,9.604091273,9.60192472,9.599758166,9.597591613,9.59542506,9.593258507,9.591091953,9.5889254,9.586758847,296.7865453,294.7044876,283.215495,290.6075354,279.2507025
X408,0.31167227,0.340417385,0.385684043,0.365159571,0.370846152,0.360327065,0.472325206,0.446214974,0.370349646,0.365063369,0.437999099,0.365063369,0.377263039,0.411196083,0.396567523,0.413898617,0.439729661,0.445199013,0.476480335,0.492693156,0.457929283,0.456158668,0.421581626,0.478241771,7.859176687,7.922014392,7.933361933,7.934028588,7.932479647,7.930471114,7.928367245,7.9262436,7.924115852,7.921987254,245.0822221,243.1398488,233.3487564,239.1142479,229.4530137
X410,0.184766889,0.198002681,0.127415031,0.154749691,0.154749691,0.157940164,0.18442446,0.202862993,0.215714201,0.234157503,0.222718552,0.219919056,0.220710754,0.215275139,0.226945892,0.193104446,0.191810995,0.191501215,0.217255488,0.191501215,0.179688826,0.179688826,0.167769477,0.182456642,4.827346906,4.827268899,4.827195074,4.827125206,4.827059084,4.826996505,4.826937282,4.826881232,4.826828187,4.826777986,149.6248692,149.6066699,144.7774705,149.602781,144.7767745
X412,0.029059045,0.029281558,0.027129205,0.031833917,0.030221691,0.030801361,0.034806412,0.036321625,0.044170484,0.044681244,0.044000112,0.044681244,0.065064266,0.064668521,0.056430854,0.064368926,0.064170592,0.075837098,0.080143541,0.080539286,0.0773068,0.090495817,0.071361177,0.042199232,0.92332593,0.848074023,0.829485443,0.824303745,0.822294194,0.821035192,0.819953775,0.818914375,0.817884917,0.816857811,25.25904566,24.14533068,22.42731406,22.20445172,20.54904411
X414,0.140707791,0.172738388,0.129642218,0.159083933,0.159083933,0.165825248,0.188594446,0.271398216,0.264471471,0.290448636,0.296891242,0.305811554,0.238933116,0.26463291,0.254753351,0.257854432,0.250662416,0.251806945,0.258034647,0.305311024,0.329759419,0.409626395,0.315218896,0.248620391,5.631428239,5.602423333,5.583300042,5.570497415,5.561737732,5.555564071,5.55104453,5.547583029,5.544798292,5.542446438,171.6901926,169.9573004,163.0259156,166.9629254,160.1281335
X419,0.13159354,0.156729877,0.124293841,0.16191259,0.15952307,0.15770407,0.167547986,0.158021972,0.148925483,0.146006018,0.152745545,0.152491391,0.155924067,0.152745545,0.155269936,0.154880911,0.143802911,0.150399894,0.18384406,0.191681862,0.187708884,0.207479805,0.207479805,0.188656896,3.843109092,3.795297109,3.772975591,3.762339168,3.757059316,3.754234972,3.752536258,3.751353545,3.750407372,3.749569631,116.2559616,115.3786325,110.9741864,113.9680193,109.6090768
X421,0.330735087,0.400214553,0.272180736,0.358469516,0.327826738,0.367848724,0.399875879,0.369728893,0.426553875,0.432471812,0.439433306,0.408178031,0.424088448,0.422632813,0.420060784,0.420872003,0.504897237,0.533136249,0.607410371,0.657130301,0.655956268,0.636893094,0.734047771,0.658203363,10.44921671,10.44544187,10.44773059,10.45230532,10.45774188,10.46350337,10.46938736,10.47531752,10.4812651,10.48721925,326.2370087,331.9376804,326.6816888,343.2044764,337.5850398
X422,0.242265671,0.279316097,0.246729374,0.27580303,0.296680063,0.270611972,0.343099803,0.382545114,0.444505572,0.469793618,0.458428472,0.429225206,0.429929823,0.47482273,0.403846115,0.395781249,0.398990095,0.399366528,0.400614262,0.423430234,0.38893047,0.396059811,0.389439166,0.399378449,8.398035886,8.439449472,8.448962495,8.451766832,8.453160332,8.454257134,8.45529154,8.456312824,8.457331349,8.458349293,262.3333626,263.3762342,255.8115043,265.3008746,257.6740595
X423,0.275811672,0.291193575,0.257228643,0.28393054,0.30186674,0.263879627,0.300453842,0.307742715,0.307685018,0.324297309,0.321240067,0.314901829,0.328619987,0.344604701,0.344604701,0.348322272,0.356958151,0.361329556,0.425502032,0.377731234,0.382642806,0.379585922,0.355891705,0.35047242,8.769332931,8.815865003,8.828208946,8.836262753,8.843778207,8.851226106,8.858665527,8.866103884,8.873542108,8.880980316,276.6427777,283.8420107,281.4917742,297.9076559,295.1036889
X426,0.198115513,0.214122653,0.261421233,0.214122653,0.268420458,0.224669352,0.261705011,0.265668035,0.267566562,0.251846164,0.248805642,0.248805642,0.209274605,0.248307139,0.253367543,0.23301889,0.23090823,0.287664443,0.288256884,0.229458213,0.256330729,0.272557765,0.301951557,0.287826777,6.729005691,6.813118098,6.88873862,6.956724588,7.017846776,7.072798144,7.122201689,7.166617514,7.206549172,7.242449379,226.4787644,234.1330369,226.8534763,234.4259557,226.864242
X427,0.241966441,0.272428036,0.213126048,0.263148785,0.280649334,0.296349257,0.285405308,0.31499055,0.314647049,0.317482859,0.336815685,0.3395935,0.340845644,0.330188811,0.330076635,0.341091394,0.335208654,0.343073159,0.355201662,0.368682384,0.370337725,0.438460022,0.434125721,0.39549014,7.972867542,8.200921666,8.250893373,8.259560542,8.258647513,8.255512448,8.251862001,8.248092018,8.244294308,8.240490168,254.3542423,251.0896373,239.5074065,243.8923362,232.5422764
X431,0.296426982,0.318506122,0.289925188,0.309782922,0.331288964,0.348929316,0.349874377,0.318396568,0.390187323,0.385265678,0.420489937,0.488227367,0.465241909,0.441283405,0.412658066,0.525517762,0.499218166,0.467138588,0.441431493,0.512672544,0.485253096,0.464570522,0.492154628,0.444010109,8.95398066,8.65414404,8.433738295,8.271300312,8.151166551,8.061905937,7.995176199,7.944889241,7.90660204,7.877072127,245.1414733,235.4669777,222.4925327,224.3511544,211.7355081
X435,0.304614931,0.325860679,0.270989567,0.309962332,0.320295751,0.332250565,0.340678394,0.310358256,0.333879769,0.360138625,0.357005715,0.449865937,0.38761273,0.374589711,0.365104347,0.352668136,0.352668136,0.373346448,0.399020672,0.45751214,0.427555561,0.529507518,0.537594199,0.451753855,7.420492496,7.339030655,7.314557497,7.306239927,7.302502267,7.300062954,7.297991706,7.296024801,7.294087475,7.292158535,225.8536317,223.8481849,214.8653312,220.2068328,211.341442
X443,0.294145912,0.35852176,0.287242472,0.327425182,0.327425182,0.334430158,0.333233118,0.328126669,0.331801713,0.335281223,0.327825546,0.332083791,0.357323706,0.359836102,0.355277449,0.330165178,0.359967113,0.34126246,0.363368183,0.387838304,0.413924247,0.415555507,0.411061108,0.410707802,8.728102285,8.708720122,8.706152139,8.709509823,8.714955834,8.721137815,8.727579167,8.734111926,8.7406769,8.747253226,272.4510068,278.7148789,275.7470684,291.1623957,287.7930524
X445,0.331100941,0.305899233,0.374538541,0.409595668,0.350182831,0.578569233,0.333299965,0.376765221,0.442243844,0.382972658,0.308021426,0.300084084,0.371138871,0.303307891,0.298544645,0.295320839,0.324750125,0.298544645,0.311174184,0.487517267,0.680375695,0.736572981,0.761986613,0.636136413,10.63165842,10.9923926,11.18040349,11.28138807,11.33852462,11.37356841,11.39748082,11.4157847,11.43126273,11.44531697,355.78131,369.3121238,368.9354719,393.154518,392.0087566
X446,0.269100994,0.315919161,0.199901775,0.207244337,0.196350977,0.194914833,0.196793407,0.228131965,0.258320808,0.312490433,0.345672697,0.30881837,0.349961817,0.362411201,0.315873772,0.301191539,0.325568378,0.286653697,0.28756988,0.364300191,0.367317557,0.378375977,0.392919749,0.397553265,6.705719463,6.815936204,6.839215485,6.844342703,6.84567987,6.846225695,6.846606292,6.846952391,6.847291287,6.847628678,212.1636483,212.6630253,206.111278,213.3002825,206.7279785
X449,0.167748526,0.198360011,0.125174582,0.184262022,0.181829527,0.199011669,0.187233359,0.203281283,0.30832696,0.438878834,0.416637868,0.387965292,0.341713488,0.383936614,0.369890481,0.393501818,0.404079646,0.411142856,0.433298528,0.439064503,0.433108836,0.428462505,0.375477493,0.341143847,8.06297948,7.896969744,7.793968967,7.730062112,7.690411091,7.665809606,7.650545609,7.641075059,7.635199054,7.631553286,237.5457804,236.3934004,228.7678064,236.3933999,228.7678064
X450,0.338561118,0.247848988,0.109510019,0.203966096,0.210150868,0.207120627,0.197547376,0.213658825,0.265996903,0.359134644,0.323448956,0.305008471,0.319931984,0.401183933,0.317995399,0.317672789,0.317995399,0.402072877,0.448583007,0.448329687,0.332990199,0.36525616,0.288854003,0.340450436,7.850394919,6.850265138,6.595201508,6.530233096,6.513765333,6.509671964,6.508735781,6.508605119,6.508679976,6.50880727,203.6027394,201.9394413,195.5581735,202.2141172,195.8239888
X455,0.582953572,0.649058819,0.527088344,0.675856292,0.542020559,0.540476143,0.315721989,0.354185462,0.355226874,0.430426389,0.413110495,0.429320186,0.478742987,0.4019081,0.372559726,0.430821985,0.455293387,0.403880388,0.410160959,0.474558443,0.407519281,0.452303439,0.44498983,0.470791608,10.38133084,9.990948053,9.888694541,9.867490604,9.869085579,9.877093792,9.886906024,9.897225718,9.90768816,9.918190755,310.1962631,319.5282262,318.8451192,339.4183535,338.0936295
X457,0.219683051,0.265452862,0.175822824,0.24253419,0.242289037,0.255832881,0.265441209,0.280386418,0.29289633,0.364598751,0.483132094,0.459682524,0.398110271,0.392851233,0.370043069,0.458493084,0.54412663,0.507036328,0.507036328,0.760866642,1.014099121,1.122151017,1.079418778,0.885351896,7.45124906,7.158276575,7.085338287,7.06839347,7.06569766,7.066627884,7.068480847,7.070568625,7.072716158,7.074878897,220.2554394,221.8078061,216.6363711,225.9073609,220.6036822
X459,0.116372451,0.132454589,0.11839731,0.196948901,0.145491898,0.147716105,0.215649769,0.165989682,0.147888571,0.151756421,0.114699461,0.114699461,0.114699461,0.114699461,0.129896253,0.118125811,0.149737522,0.135063663,0.147577569,0.144722044,0.140440732,0.136858195,0.13371022,0.129793063,3.306566626,3.45949228,3.526719536,3.555842387,3.56802273,3.572669861,3.573967471,3.573775772,3.572921874,3.571773541,109.9730903,109.1433111,104.3561424,106.5260498,101.8233088
X460,0.293447852,0.314522773,0.247525156,0.230648592,0.223171398,0.162551567,0.162348613,0.157874033,0.164480954,0.168439463,0.208914906,0.203035921,0.207082525,0.207082525,0.195334956,0.217224941,0.207974687,0.207082525,0.210073754,0.223139361,0.232609078,0.256545514,0.255251765,0.256545514,4.815350995,4.633671957,4.605510958,4.602702009,4.60407971,4.606148797,4.608332059,4.610534177,4.612739408,4.614945153,143.7374137,145.5934059,142.9151946,149.7646629,146.951895
X462,0.29048112,0.300113559,0.283267051,0.346889228,0.303758502,0.285433888,0.285163581,0.288711429,0.285205483,0.285148919,0.355881631,0.359174073,0.344282568,0.307132453,0.306613684,0.306131154,0.299978465,0.305184513,0.299963802,0.299963802,0.299963802,0.308518976,0.351559788,0.368938982,6.625823259,6.742007376,6.785355204,6.802829676,6.811113254,6.816131987,6.819990962,6.82343796,6.826738613,6.82998728,212.0572974,215.4234658,211.4206465,221.5125369,217.3132959
X468,0.16848664,0.182485953,0.138585731,0.187002629,0.195997313,0.180691764,0.243420377,0.247224227,0.247675896,0.262059897,0.263519496,0.264991105,0.264467597,0.265927196,0.265927196,0.286255896,0.319129407,0.38045162,0.407489091,0.393585831,0.35649392,0.335781723,0.297655135,0.21953249,5.615009447,5.517530941,5.517530941,5.517530941,5.517530941,5.517530941,5.517530941,5.517530941,5.517530941,5.517530941,171.1409377,171.0434592,165.5259282,171.0434592,165.5259282
X470,0.383969694,0.307766587,0.169079989,0.272631556,0.276125222,0.310927153,0.339937985,0.374748409,0.424666315,0.424077541,0.420479745,0.420479745,0.419391453,0.428936392,0.414033145,0.404883951,0.404883951,0.4095909,0.422043204,0.441353053,0.4394463,0.4394463,0.438631445,0.40232411,9.328935367,9.336405919,9.338683175,9.339806933,9.340674485,9.341485131,9.342283137,9.343078335,9.34387291,9.344667346,289.8214129,290.5958612,281.9486742,292.0980654,283.4024202
X472,0.250617713,0.241975725,0.197960645,0.533579111,0.231620654,0.241495445,0.264617771,0.331056029,0.325994492,0.316000462,0.309330881,0.331091046,0.331607282,0.331975937,0.289881885,0.387656361,0.329517096,0.381503165,0.408635855,0.349052101,0.340381235,0.298923194,0.274274796,0.304948211,7.643027128,7.414628575,7.225764853,7.069592651,6.940453202,6.833667251,6.7453655,6.672348413,6.611970277,6.562043343,203.6314371,196.0505766,189.7061086,196.0295859,189.7060507
X473,0.140505448,0.166003585,0.16832,0.164633691,0.157671168,0.151760787,0.182777777,0.331642449,0.325277805,0.218448371,0.341551065,0.23809135,0.293430328,0.168052346,0.168052346,0.167197555,0.165519118,0.22184287,0.224158779,0.2378207,0.235192299,0.249874413,0.272647321,0.249874413,4.956002426,4.895537271,4.842187998,4.79511717,4.753585903,4.71694227,4.684611068,4.656084785,4.630915636,4.608708536,141.9844462,137.7969054,133.268329,137.7087756,133.2665168
X481,0.218211383,0.250495106,0.225256309,0.251879424,0.249609336,0.238721192,0.249018967,0.238041177,0.243298188,0.23360686,0.225482732,0.212897941,0.218091846,0.216107264,0.215968102,0.245313212,0.167345673,0.248535141,0.200384006,0.21791631,0.208460569,0.202867255,0.248535141,0.248956859,6.031918172,6.03960158,6.047061995,6.054305888,6.061339544,6.068169064,6.074800372,6.081239221,6.087491197,6.093561724,189.7352466,193.0047356,188.0377825,194.8328185,188.7567127
