Time,temp,wind,hue,hpa
2018-04-24 18:00,14.3,5.5,53,1002.7
2018-04-24 19:00,13.3,4,53,1003.4
2018-04-24 20:00,12.8,3.5,50,1004.1
2018-04-24 21:00,12.2,3.1,46,1004.8
2018-04-24 22:00,11.7,3.4,45,1005
2018-04-24 23:00,11.1,3.3,48,1005.1
2018-04-25 0:00,10.5,3,46,1005.2
2018-04-25 1:00,10.1,2,43,1005.3
2018-04-25 2:00,9.7,2.6,47,1005.1
2018-04-25 3:00,9.2,3.4,47,1004.7
2018-04-25 4:00,8.6,3.8,49,1004.9
2018-04-25 5:00,8.5,3.2,50,1005.1
2018-04-25 6:00,8.2,3.3,50,1005.5
2018-04-25 7:00,9,2.9,48,1006.3
2018-04-25 8:00,11.2,3.4,38,1006.6
2018-04-25 9:00,13.5,3.2,35,1006.6
2018-04-25 10:00,15.1,3,32,1006.8
2018-04-25 11:00,16.5,3.6,34,1006.5
2018-04-25 12:00,18,3.5,28,1005.9
2018-04-25 13:00,19,4.4,28,1005.3
2018-04-25 14:00,20,3.4,28,1004.8
2018-04-25 15:00,21.3,1.8,27,1004.3
2018-04-25 16:00,20.4,3.8,33,1003.9
2018-04-25 17:00,18.7,4.6,40,1003.9
2018-04-25 18:00,17.8,4.5,39,1004
2018-04-25 19:00,16.3,2.4,42,1004.2
2018-04-25 20:00,14.8,2.3,54,1004.7
2018-04-25 21:00,14,2.1,54,1005.5
2018-04-25 22:00,13.3,1.7,61,1005.6
2018-04-25 23:00,12.9,1.8,65,1005.1
2018-04-26 0:00,12.1,2.7,73,1005.3
2018-04-26 1:00,11.3,2.9,80,1005.4
2018-04-26 2:00,10.9,3.7,80,1005.5
2018-04-26 3:00,10.7,1.9,82,1005.4
2018-04-26 4:00,10.4,3.4,84,1005.6
2018-04-26 5:00,9.9,2.8,85,1005.8
2018-04-26 6:00,9.5,3,90,1006.4
2018-04-26 7:00,9.9,2.4,85,1006.9
2018-04-26 8:00,11.3,1.7,73,1007.2
2018-04-26 9:00,13.4,1.8,63,1007.1
2018-04-26 10:00,14.8,2.3,53,1007.3
2018-04-26 11:00,15.8,1.9,46,1007.2
2018-04-26 12:00,17.1,2.4,50,1006.9
2018-04-26 13:00,17.5,2.3,47,1006.4
2018-04-26 14:00,18.4,2.7,43,1005.9
2018-04-26 15:00,17.7,3.1,45,1005.3
2018-04-26 16:00,17.6,4.2,47,1004.8
2018-04-26 17:00,15.3,4.8,52,1004.8
2018-04-26 18:00,14.8,3.9,52,1004.7
2018-04-26 19:00,13.8,2.2,63,1005
2018-04-26 20:00,12.8,2.4,63,1005.1
2018-04-26 21:00,12.1,4.4,66,1005.8
2018-04-26 22:00,11.7,3.2,65,1005.8
2018-04-26 23:00,11,1.6,71,1005.6
2018-04-27 0:00,10.7,2.3,71,1005.4
2018-04-27 1:00,10.5,1.6,70,1005.2
2018-04-27 2:00,10.2,2,74,1004.6
2018-04-27 3:00,9.9,2.6,77,1004.1
2018-04-27 4:00,9.7,2.2,78,1004.2
2018-04-27 5:00,9.6,2.7,79,1004
2018-04-27 6:00,9.6,2.2,80,1004.4
2018-04-27 7:00,10.2,2.1,75,1005.2
2018-04-27 8:00,11.3,2.6,69,1005.6
2018-04-27 9:00,12.5,2.8,68,1005.8
2018-04-27 10:00,13.9,2.4,65,1006.6
2018-04-27 11:00,14.8,3.1,61,1006.9
2018-04-27 12:00,15.7,2.5,59,1006.9
2018-04-27 13:00,16.5,3.3,58,1006.7
2018-04-27 14:00,17.2,2.7,58,1006.5
2018-04-27 15:00,17.8,2.8,55,1006.1
2018-04-27 16:00,17.9,3.4,54,1005.7
2018-04-27 17:00,17.5,3.1,55,1005.8
2018-04-27 18:00,17.2,2.9,58,1006
2018-04-27 19:00,15.5,1.5,65,1006.6
2018-04-27 20:00,12.7,3.6,78,1007.3
2018-04-27 21:00,11.9,1.4,84,1008
2018-04-27 22:00,11.7,1.5,85,1008.2
2018-04-27 23:00,11.3,2.2,89,1008.5
2018-04-28 0:00,10.8,2.2,89,1008.5
2018-04-28 1:00,11,1.7,89,1008.8
2018-04-28 2:00,10.6,2.1,95,1008.7
2018-04-28 3:00,10.1,2.5,95,1009
2018-04-28 4:00,9.7,3.4,95,1008.7
2018-04-28 5:00,9.3,1,96,1009.1
2018-04-28 6:00,9.2,1.7,96,1008.8
2018-04-28 7:00,10.1,1.8,88,1009.4
2018-04-28 8:00,11.5,3.1,73,1009.8
2018-04-28 9:00,12.3,3.6,75,1010
2018-04-28 10:00,14.1,3.4,64,1009.9
2018-04-28 11:00,14.3,4.1,57,1009.9
2018-04-28 12:00,15.3,4.4,33,1009.2
2018-04-28 13:00,16.3,3.7,47,1009
2018-04-28 14:00,16.7,3.2,47,1008.7
2018-04-28 15:00,16.9,4.7,40,1008.3
2018-04-28 16:00,16.8,4.1,40,1007.6
2018-04-28 17:00,16.9,2.8,42,1007.2
2018-04-28 18:00,16.2,1.9,46,1006.9
2018-04-28 19:00,14.4,1.6,57,1006.6
2018-04-28 20:00,12.8,1.2,58,1006.8
2018-04-28 21:00,12.1,1.1,60,1007.3
2018-04-28 22:00,11.6,0.5,70,1007.8
2018-04-28 23:00,11.1,1.6,74,1007.6
2018-04-29 0:00,10.8,1.7,80,1007.6
2018-04-29 1:00,10.4,1.2,70,1007.5
2018-04-29 2:00,10.1,2,60,1007.1
2018-04-29 3:00,10.3,2.3,63,1006.8
2018-04-29 4:00,10.1,1.4,61,1006.7
2018-04-29 5:00,10.2,2,62,1006.6
2018-04-29 6:00,10.3,2.6,60,1006.4
2018-04-29 7:00,11.5,1.7,55,1006.7
2018-04-29 8:00,13.4,1.9,48,1006.7
2018-04-29 9:00,15.6,2.4,39,1006.6
2018-04-29 10:00,17.6,2.5,38,1006.4
2018-04-29 11:00,18.4,3.2,40,1006.5
2018-04-29 12:00,18.7,2.6,40,1006.2
2018-04-29 13:00,19.4,3,38,1005.6
2018-04-29 14:00,20,3,37,1005.1
2018-04-29 15:00,18.8,3.2,43,1004.6
2018-04-29 16:00,18.5,4.3,41,1003.9
2018-04-29 17:00,17.7,2.9,44,1003.5
2018-04-29 18:00,17.3,4.1,42,1003.3
2018-04-29 19:00,15.6,2.2,48,1003.5
2018-04-29 20:00,14.4,2,57,1003.6
2018-04-29 21:00,13.4,2.8,61,1004.2
2018-04-29 22:00,12.6,1,68,1004.6
2018-04-29 23:00,12.5,2,72,1005
2018-04-30 0:00,12.2,1.2,76,1005
2018-04-30 1:00,12.3,1.1,78,1005.3
2018-04-30 2:00,12.9,0.7,77,1005.1
2018-04-30 3:00,13.3,1.3,75,1005.1
2018-04-30 4:00,13.8,2.1,78,1004.9
2018-04-30 5:00,13.8,2.2,77,1004.9
2018-04-30 6:00,13.8,2.7,91,1005.4
2018-04-30 7:00,14.2,1.7,92,1006
2018-04-30 8:00,15,0.9,88,1006.7
2018-04-30 9:00,16.9,2,74,1006.2
2018-04-30 10:00,18.2,1.7,68,1006.7
2018-04-30 11:00,18.4,3.2,71,1007.4
2018-04-30 12:00,19.6,2.5,65,1007.5
2018-04-30 13:00,20.6,3.1,65,1007.3
2018-04-30 14:00,21.5,2.4,63,1007
2018-04-30 15:00,21.8,2.4,62,1006.3
2018-04-30 16:00,21.7,2.9,65,1006
2018-04-30 17:00,21.4,2.7,66,1005.7
2018-04-30 18:00,19.5,2.2,73,1006
2018-04-30 19:00,18.8,2,79,1006.3
2018-04-30 20:00,17.9,1.3,85,1006.6
2018-04-30 21:00,17.3,1.8,90,1007.2
2018-04-30 22:00,17.1,1.3,91,1007.7
2018-04-30 23:00,16.8,1.2,95,1007.9
2018-05-01 0:00,16.8,1.4,97,1008.1
2018-05-01 1:00,17,0.3,98,1007.7
2018-05-01 2:00,17.4,0,97,1007.8
2018-05-01 3:00,17.3,0.8,96,1007.7
2018-05-01 4:00,17.4,0,95,1007.4
2018-05-01 5:00,17.3,1.4,95,1007.5
2018-05-01 6:00,17.4,1.2,96,1007
2018-05-01 7:00,17.6,1.6,94,1007
2018-05-01 8:00,17.3,1.7,95,1006.9
2018-05-01 9:00,18,2,91,1007
2018-05-01 10:00,19.7,2.4,80,1006.9
2018-05-01 11:00,19.1,2.8,85,1007.3
2018-05-01 12:00,19.4,4.1,82,1007
2018-05-01 13:00,21,3.7,72,1006.3
2018-05-01 14:00,21.1,3.8,74,1005.7
2018-05-01 15:00,21.3,2.4,73,1004.6
2018-05-01 16:00,21.1,1.7,74,1004.4
2018-05-01 17:00,19.9,1.9,80,1004
2018-05-01 18:00,19.9,1.2,77,1003.8
2018-05-01 19:00,18.9,1.7,83,1003.8
2018-05-01 20:00,17.9,1.8,87,1003.9
2018-05-01 21:00,17.9,1.3,87,1003.9
2018-05-01 22:00,18.7,3.9,81,1003.2
2018-05-01 23:00,18.7,0.9,81,1002.8
2018-05-02 0:00,16.9,3.5,91,1002.5
2018-05-02 1:00,16.4,2.3,93,1002.4
2018-05-02 2:00,16.7,1.8,92,1001.3
2018-05-02 3:00,16.8,2.7,94,1000.4
2018-05-02 4:00,17.3,2.6,90,999.9
2018-05-02 5:00,16.8,1.2,94,999.1
2018-05-02 6:00,17,0.5,96,998.7
2018-05-02 7:00,17.6,2.2,95,998.3
2018-05-02 8:00,17.7,2.2,97,997.9
2018-05-02 9:00,17.9,1.1,97,997.6
2018-05-02 10:00,18.1,1.3,97,997
2018-05-02 11:00,17.5,2.8,97,996.8
2018-05-02 12:00,17,1.7,98,996
2018-05-02 13:00,15.9,4.6,98,995.2
2018-05-02 14:00,15.2,3.4,97,994.6
2018-05-02 15:00,13.9,2,99,993.7
2018-05-02 16:00,11.9,3.4,98,993.7
2018-05-02 17:00,12.7,4.8,98,993.5
2018-05-02 18:00,12.1,6.2,92,993.9
2018-05-02 19:00,11.6,6.4,85,994.8
2018-05-02 20:00,11.3,7.8,81,995.8
2018-05-02 21:00,11.1,8.7,78,996.9
2018-05-02 22:00,10.9,8.7,76,997.7
2018-05-02 23:00,10.4,7,79,998.4
2018-05-03 0:00,9.8,6.6,76,999.3
2018-05-03 1:00,9.1,4.7,81,999.7
2018-05-03 2:00,8.9,2.2,75,999.5
2018-05-03 3:00,8.6,2.3,79,999.1
2018-05-03 4:00,9.1,3.6,91,998.9
2018-05-03 5:00,8.8,2.4,94,998.2
2018-05-03 6:00,9.5,3.4,78,998.5
2018-05-03 7:00,11.4,4.6,55,998.8
2018-05-03 8:00,12.5,4.9,53,999.2
2018-05-03 9:00,13.1,5.2,52,999.2
2018-05-03 10:00,13.6,5,56,999.8
2018-05-03 11:00,13.4,7.5,57,1000.1
2018-05-03 12:00,14,6.4,54,999.7
2018-05-03 13:00,14,7.1,60,999
2018-05-03 14:00,14.1,5.6,55,998.6
2018-05-03 15:00,13,7.8,55,998.6
2018-05-03 16:00,13,7.3,55,998.7
2018-05-03 17:00,13.5,6.8,51,998.7
2018-05-03 18:00,13.6,6.7,51,999.2
2018-05-03 19:00,13.5,6.8,49,1000
2018-05-03 20:00,12.5,4.8,62,1001
2018-05-03 21:00,11.9,2.7,58,1001.4
2018-05-03 22:00,11.1,5.9,62,1001.5
2018-05-03 23:00,10.5,5.3,68,1001.3
2018-05-04 0:00,10.6,4,70,1001.4
2018-05-04 1:00,11.3,4.8,64,1001.2
2018-05-04 2:00,11.5,5.5,63,1001.2
2018-05-04 3:00,11.9,5.3,55,1001.4
2018-05-04 4:00,11.8,5.5,51,1001.8
2018-05-04 5:00,11.8,5.3,51,1002.2
2018-05-04 6:00,11.6,4.5,55,1003
2018-05-04 7:00,12.5,5.8,47,1003.4
2018-05-04 8:00,13.6,4.9,44,1003.9
2018-05-04 9:00,13.8,4.2,50,1004.2
2018-05-04 10:00,14.4,6.1,43,1004.1
2018-05-04 11:00,15.4,4.9,43,1004.3
2018-05-04 12:00,16.3,7.9,34,1003.8
2018-05-04 13:00,15.9,8.1,41,1003.6
2018-05-04 14:00,16,6.3,45,1003.7
2018-05-04 15:00,15.8,8.8,47,1003.2
2018-05-04 16:00,15.9,8.5,46,1002.9
2018-05-04 17:00,15.2,8.1,48,1003.1
2018-05-04 18:00,14.5,4.6,58,1003.3
2018-05-04 19:00,13.1,3.9,60,1003.7
2018-05-04 20:00,12.3,2,64,1004.6
2018-05-04 21:00,12,2.8,67,1005
2018-05-04 22:00,11.7,3.4,70,1005.4
2018-05-04 23:00,11.6,3.6,73,1005.9
2018-05-05 0:00,11.8,3.8,68,1006.1
2018-05-05 1:00,12.3,4.8,64,1005.9
2018-05-05 2:00,12.2,2.8,61,1006.1
2018-05-05 3:00,12.2,3.4,61,1006.2
2018-05-05 4:00,12.1,3,61,1006.5
2018-05-05 5:00,12.2,3.7,62,1006.6
2018-05-05 6:00,12.2,3.9,65,1007.2
2018-05-05 7:00,12.9,3.9,64,1007.5
2018-05-05 8:00,14.3,4,59,1008.1
2018-05-05 9:00,16.2,3.5,56,1008.1
2018-05-05 10:00,17.7,4,53,1008.4
2018-05-05 11:00,19.3,4.2,47,1008
2018-05-05 12:00,20.1,5,46,1007.6
2018-05-05 13:00,19.9,3.9,46,1007.1
2018-05-05 14:00,21.3,4.4,43,1006.6
2018-05-05 15:00,21.1,4.6,46,1006.2
2018-05-05 16:00,21,3.9,46,1005.7
2018-05-05 17:00,20.8,3.8,49,1005.6
2018-05-05 18:00,18.8,5.2,59,1005.4
2018-05-05 19:00,18.6,5.3,61,1005.5
2018-05-05 20:00,17.9,4.7,65,1005.7
2018-05-05 21:00,17.7,4.7,67,1005.6
2018-05-05 22:00,17.4,4.8,71,1005.7
2018-05-05 23:00,16.9,4.6,74,1005.4
2018-05-06 0:00,16.5,3.9,74,1005.3
2018-05-06 1:00,15.8,3.1,85,1004.9
2018-05-06 2:00,15.1,2.1,93,1004.5
2018-05-06 3:00,14.8,3.2,97,1003.4
2018-05-06 4:00,15.2,1.1,99,1002.7
2018-05-06 5:00,15.2,0.8,99,1002.1
2018-05-06 6:00,15.2,2.4,99,1001.3
2018-05-06 7:00,15.1,3.3,99,1000.6
2018-05-06 8:00,15.1,3.4,98,1000.3
2018-05-06 9:00,15,3.1,99,1000.1
2018-05-06 10:00,15,3.6,99,999.7
2018-05-06 11:00,15.2,4.8,99,999.4
2018-05-06 12:00,15.3,4.8,98,998.9
2018-05-06 13:00,15.8,4.7,96,998.3
2018-05-06 14:00,16.5,3,92,997.6
2018-05-06 15:00,17.1,5.5,82,996.5
2018-05-06 16:00,18.8,4.6,69,996.2
2018-05-06 17:00,19.1,5.3,65,996.8
2018-05-06 18:00,19.1,2.9,66,997
2018-05-06 19:00,18.8,1.3,69,997.5
2018-05-06 20:00,18.1,3.1,72,997.8
2018-05-06 21:00,17.8,2.6,73,998.3
2018-05-06 22:00,17.5,1.8,75,998.6
2018-05-06 23:00,16.7,1.9,87,999.1
2018-05-07 0:00,15.8,2.5,92,998.9
2018-05-07 1:00,15.6,2.7,91,998.6
2018-05-07 2:00,15.3,2.6,88,998.2
2018-05-07 3:00,15.1,1.9,86,997.9
2018-05-07 4:00,14.9,1,87,997.9
2018-05-07 5:00,14.6,1.1,90,997.3
2018-05-07 6:00,14.3,2.7,91,997.2
2018-05-07 7:00,14.5,1.3,90,998.1
2018-05-07 8:00,14.9,2,88,998.3
2018-05-07 9:00,15.8,2.2,81,998.6
2018-05-07 10:00,16.9,2.4,71,998.8
2018-05-07 11:00,19.9,3,51,998.6
2018-05-07 12:00,21,3.8,52,998.8
2018-05-07 13:00,22.5,4.1,45,998.3
2018-05-07 14:00,22.5,3.4,46,998.2
2018-05-07 15:00,22.7,3.1,52,997.8
2018-05-07 16:00,21.9,2.5,54,997.5
2018-05-07 17:00,23.1,2.4,53,997.6
2018-05-07 18:00,20.7,3.6,62,997.8
2018-05-07 19:00,19,2,60,998.3
2018-05-07 20:00,17.3,2.2,64,998.7
2018-05-07 21:00,15.9,2.1,68,999.4
2018-05-07 22:00,15.5,1.7,67,1000
2018-05-07 23:00,14.8,1.7,73,1000.2
2018-05-08 0:00,14.5,0.8,72,1000.6
2018-05-08 1:00,14.7,3.1,76,1001.1
2018-05-08 2:00,14.7,2.1,78,1001.5
2018-05-08 3:00,15.8,4.1,70,1001.7
2018-05-08 4:00,16,4.2,67,1002.2
2018-05-08 5:00,16.2,4.1,65,1002.6
2018-05-08 6:00,15.9,5.2,64,1002.6
2018-05-08 7:00,16.5,5.1,62,1003.2
2018-05-08 8:00,17.9,3.7,58,1004
2018-05-08 9:00,19.2,3.4,53,1004.4
2018-05-08 10:00,20.5,3.1,49,1004.7
2018-05-08 11:00,21.2,4.3,48,1005
2018-05-08 12:00,21.7,3.5,45,1005
2018-05-08 13:00,22,4.6,44,1005.1
2018-05-08 14:00,23.1,3.2,40,1004.7
2018-05-08 15:00,22.2,4.2,41,1004.3
2018-05-08 16:00,21.2,2.4,51,1004.6
2018-05-08 17:00,20.9,3.6,44,1005.1
2018-05-08 18:00,20.6,5.2,44,1005.5
2018-05-08 19:00,19.9,5.4,44,1006.4
2018-05-08 20:00,18.2,5.2,46,1007.4
2018-05-08 21:00,16.5,6.7,47,1008.5
2018-05-08 22:00,15.2,5.8,51,1009.5
2018-05-08 23:00,13.9,5.4,55,1010.1
2018-05-09 0:00,13.1,5.5,56,1010.5
2018-05-09 1:00,12.6,5.7,56,1010.9
2018-05-09 2:00,12.2,4.5,59,1011.4
2018-05-09 3:00,11.9,3.7,60,1011.5
2018-05-09 4:00,11.2,2.4,65,1011.7
2018-05-09 5:00,10.2,1.9,72,1012.1
2018-05-09 6:00,10.1,1.6,70,1012.4
2018-05-09 7:00,11.7,3.5,61,1013.1
2018-05-09 8:00,13.4,2.4,57,1013.4
2018-05-09 9:00,15.1,1.7,51,1013.6
2018-05-09 10:00,16.1,1.6,45,1013.6
2018-05-09 11:00,16.1,3.1,51,1013.6
2018-05-09 12:00,17.1,2.9,47,1013.2
2018-05-09 13:00,18,3.1,46,1013.1
2018-05-09 14:00,18.8,3,44,1012.5
2018-05-09 15:00,18.8,4.2,49,1012.2
2018-05-09 16:00,18.8,4.3,48,1011.9
2018-05-09 17:00,19.3,2.8,45,1011.8
2018-05-09 18:00,18.4,3.8,48,1011.6
2018-05-09 19:00,16.8,3,51,1012
2018-05-09 20:00,14.9,1.9,63,1012.5
2018-05-09 21:00,14.1,2.2,64,1013.4
2018-05-09 22:00,13.5,2.9,72,1014.1
2018-05-09 23:00,13.3,1.4,68,1014.2
2018-05-10 0:00,12.6,1.6,83,1014
2018-05-10 1:00,11.9,1.4,86,1014.1
2018-05-10 2:00,11.6,1.5,89,1014.2
2018-05-10 3:00,11.6,1.3,86,1014.1
2018-05-10 4:00,11.2,1.4,88,1014.2
2018-05-10 5:00,11.4,2.5,90,1014.8
2018-05-10 6:00,11.4,3.7,92,1015.2
2018-05-10 7:00,12,2.7,87,1015.6
2018-05-10 8:00,13.3,3.2,72,1016
2018-05-10 9:00,14.5,2.9,69,1015.9
2018-05-10 10:00,13.9,4.1,78,1016.1
2018-05-10 11:00,14,3.7,81,1016
2018-05-10 12:00,15.1,2.8,77,1015.7
2018-05-10 13:00,15.7,3.1,74,1015
2018-05-10 14:00,16.2,3.7,72,1014.8
2018-05-10 15:00,16.5,3.7,69,1014.2
2018-05-10 16:00,15.6,4.1,73,1013.7
2018-05-10 17:00,14.9,4.1,77,1013.3
2018-05-10 18:00,14.1,3.2,83,1013
2018-05-10 19:00,12.6,2.9,90,1013.3
2018-05-10 20:00,11.9,2.5,94,1013.6
2018-05-10 21:00,11.4,1.7,97,1013.6
2018-05-10 22:00,11.2,1.2,98,1013.5
2018-05-10 23:00,11.1,1.2,98,1013.3
2018-05-11 0:00,11,1,98,1013.4
2018-05-11 1:00,10.7,1.7,98,1013.4
2018-05-11 2:00,10.8,0.6,98,1013.1
2018-05-11 3:00,10.8,0.4,98,1013
2018-05-11 4:00,10.8,1.2,99,1012.7
2018-05-11 5:00,10.7,1.9,98,1012.6
2018-05-11 6:00,10.8,1.3,98,1012.6
2018-05-11 7:00,10.9,1.6,98,1012.6
2018-05-11 8:00,11.5,2.1,96,1012.5
2018-05-11 9:00,12.5,2.3,86,1012.3
2018-05-11 10:00,14.5,2.3,74,1011.7
2018-05-11 11:00,15.8,2.5,71,1011.9
2018-05-11 12:00,15.1,2,76,1011.1
2018-05-11 13:00,16.5,1.7,71,1010.7
2018-05-11 14:00,17.1,3.1,67,1009.7
2018-05-11 15:00,16.4,2.9,76,1009.5
2018-05-11 16:00,16.6,1.4,74,1009.1
2018-05-11 17:00,16.4,2,71,1008.9
2018-05-11 18:00,15.6,2.2,76,1008.7
2018-05-11 19:00,15.3,1.2,75,1007.9
2018-05-11 20:00,14.7,2,76,1008
2018-05-11 21:00,14.4,1.4,78,1007.3
2018-05-11 22:00,15.1,0.9,77,1007.5
2018-05-11 23:00,14.1,3,89,1008
2018-05-12 0:00,13.5,2.1,82,1007.7
2018-05-12 1:00,13.3,0.6,71,1007.1
2018-05-12 2:00,13.4,1.1,81,1006.6
2018-05-12 3:00,13.9,2.2,56,1005.6
2018-05-12 4:00,14.4,2.6,55,1004.8
2018-05-12 5:00,14.3,1.6,73,1004.7
2018-05-12 6:00,12.5,4.3,69,1003.9
2018-05-12 7:00,12.2,1.9,80,1004.1
2018-05-12 8:00,11.2,3.4,94,1003.6
2018-05-12 9:00,11.6,2.3,97,1003
2018-05-12 10:00,12.2,1.9,98,1002.9
2018-05-12 11:00,12.7,2.1,98,1002.5
2018-05-12 12:00,13.2,1.3,99,1002
2018-05-12 13:00,14,0.8,99,1001.2
2018-05-12 14:00,14.8,2,99,1000.6
2018-05-12 15:00,15.1,3.7,99,1000
2018-05-12 16:00,15.3,3.9,99,999.5
2018-05-12 17:00,14.9,5,99,999.3
2018-05-12 18:00,15,3.9,99,998.8
2018-05-12 19:00,15.1,4.3,98,998.5
2018-05-12 20:00,15.2,3.6,98,998.5
2018-05-12 21:00,14.9,3.1,99,998.6
2018-05-12 22:00,14.4,2.4,98,998.7
2018-05-12 23:00,13.6,3.3,98,999.1
2018-05-13 0:00,13,2.1,98,998.8
2018-05-13 1:00,12.7,1.2,98,998.3
2018-05-13 2:00,12.6,2.1,98,998.4
2018-05-13 3:00,12.2,2.8,98,998.5
2018-05-13 4:00,12.2,2.5,98,998.4
2018-05-13 5:00,12.8,2.6,98,998.3
2018-05-13 6:00,13,1.9,98,998.6
2018-05-13 7:00,13.3,1.8,98,999.2
2018-05-13 8:00,13.5,2.6,98,999.5
2018-05-13 9:00,13.8,2.5,98,999.9
2018-05-13 10:00,14.4,2,98,1000.1
2018-05-13 11:00,15,2,89,1000.7
2018-05-13 12:00,15.7,3.2,79,1000.9
2018-05-13 13:00,15.4,3.3,79,1000.8
2018-05-13 14:00,15.3,3.6,77,1000.7
2018-05-13 15:00,15.6,3.9,76,1000.6
2018-05-13 16:00,15.3,2.9,78,1000.5
2018-05-13 17:00,14.7,3.4,82,1000.5
2018-05-13 18:00,14.2,2.5,84,1000.6
2018-05-13 19:00,12.8,2.7,92,1001.2
2018-05-13 20:00,11.9,1.7,96,1002
2018-05-13 21:00,11.6,0.8,97,1002.4
2018-05-13 22:00,11.2,2.2,98,1003
2018-05-13 23:00,10.8,1.2,98,1003.2
2018-05-14 0:00,10.8,0.5,98,1003.4
2018-05-14 1:00,10.5,1.8,98,1003.6
2018-05-14 2:00,10.4,1,98,1003.5
2018-05-14 3:00,10.4,0.5,98,1003.8
2018-05-14 4:00,10.5,1,98,1003.6
2018-05-14 5:00,10.8,1.6,99,1003.7
2018-05-14 6:00,11.2,1.3,99,1004
2018-05-14 7:00,11.8,2,98,1004.5
2018-05-14 8:00,12.4,1.9,97,1005
2018-05-14 9:00,13.4,1.6,93,1004.9
2018-05-14 10:00,14.2,1.3,88,1004.7
2018-05-14 11:00,16.3,2.5,77,1004.6
2018-05-14 12:00,18.5,2.2,74,1004.1
2018-05-14 13:00,19.8,1.9,70,1003.6
2018-05-14 14:00,20.9,2.1,67,1003.2
2018-05-14 15:00,21.6,1.8,66,1002.8
2018-05-14 16:00,22.2,1.8,65,1002.2
2018-05-14 17:00,21.7,1.9,69,1002
2018-05-14 18:00,20.6,2,74,1001.7
2018-05-14 19:00,19.6,1.5,76,1001.7
2018-05-14 20:00,18.5,0.2,80,1002.1
2018-05-14 21:00,18.1,1.3,78,1002.3
2018-05-14 22:00,17.9,1.4,76,1002.7
2018-05-14 23:00,17.6,1.8,74,1002.7
2018-05-15 0:00,17.4,1.2,70,1002.4
2018-05-15 1:00,17.2,1.5,74,1002.8
2018-05-15 2:00,17.2,1.1,77,1002.5
2018-05-15 3:00,16.9,1.7,78,1002.5
2018-05-15 4:00,17.1,2.6,67,1002.5
2018-05-15 5:00,16.5,1.7,70,1002.6
2018-05-15 6:00,16.3,2.3,75,1002.8
2018-05-15 7:00,17.3,1.6,71,1003.5
2018-05-15 8:00,19.3,2.2,55,1003.9
2018-05-15 9:00,21.2,3,43,1004.3
2018-05-15 10:00,23.2,2.8,35,1004
2018-05-15 11:00,24.9,1.7,35,1003.6
2018-05-15 12:00,26.3,2.9,35,1003.2
2018-05-15 13:00,27.5,2.8,37,1002.4
2018-05-15 14:00,27.8,3.1,39,1001.8
2018-05-15 15:00,27.6,3.6,43,1001.3
2018-05-15 16:00,27.4,3.4,45,1000.7
2018-05-15 17:00,24.3,3.2,53,1000.7
2018-05-15 18:00,23.9,1.5,56,1000
2018-05-15 19:00,24.3,1.2,61,999.9
2018-05-15 20:00,24.3,1.5,66,1000.1
2018-05-15 21:00,24.6,3,66,999.9
2018-05-15 22:00,24.6,2.4,66,1000.4
2018-05-15 23:00,23.9,2.5,70,1000.3
2018-05-16 0:00,24,2.4,71,999.7
2018-05-16 1:00,24.3,3,72,999.3
2018-05-16 2:00,23.7,3.5,78,998.4
2018-05-16 3:00,23.7,4.2,77,997.8
2018-05-16 4:00,23.7,4.5,76,997.4
2018-05-16 5:00,22.8,4.4,88,996.8
2018-05-16 6:00,22.5,4.8,93,996.4
2018-05-16 7:00,22.7,4.9,92,996.4
2018-05-16 8:00,23,5.3,89,996.6
2018-05-16 9:00,21,5.8,97,995.5
2018-05-16 10:00,20.5,4.8,98,996.7
2018-05-16 11:00,21.3,7.4,98,996
2018-05-16 12:00,20.7,4.6,97,996.5
2018-05-16 13:00,20.5,3.4,98,996.8
2018-05-16 14:00,19.4,2.7,98,996.7
2018-05-16 15:00,19.7,2,98,996.8
2018-05-16 16:00,19.6,3.9,98,996.5
2018-05-16 17:00,19.2,2.1,98,996.7
2018-05-16 18:00,19.4,2.5,98,996.7
2018-05-16 19:00,19.2,1.3,98,997.1
2018-05-16 20:00,19.3,3.1,98,997.2
2018-05-16 21:00,19.8,4.4,98,997.7
2018-05-16 22:00,20.2,2.6,98,997.3
2018-05-16 23:00,20.2,2.4,98,997.5
2018-05-17 0:00,19.6,0.1,98,997.1
2018-05-17 1:00,19.5,1.2,98,997
2018-05-17 2:00,19.8,2.1,98,996.6
2018-05-17 3:00,17.8,8.4,99,997.7
2018-05-17 4:00,16.7,2.3,98,997
2018-05-17 5:00,17.5,1.1,98,996.5
2018-05-17 6:00,18.2,2.2,98,996.6
2018-05-17 7:00,18.7,4.1,99,998.5
2018-05-17 8:00,18.6,1.5,99,998.2
2018-05-17 9:00,19.3,3.5,99,996.1
2018-05-17 10:00,19.9,3.2,98,995.9
2018-05-17 11:00,20.6,2.5,98,996.3
2018-05-17 12:00,22,3.4,98,995.8
2018-05-17 13:00,21.9,2.4,98,995.8
2018-05-17 14:00,20.7,3.1,99,996.2
2018-05-17 15:00,20.9,0.2,98,995.5
2018-05-17 16:00,20.8,0,99,995.1
2018-05-17 17:00,20.9,0.3,99,995
2018-05-17 18:00,20.4,1,99,994.8
2018-05-17 19:00,20,3.2,99,995.1
